name,dataset,model,fitness,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),preprocess,inference,loss,postprocess,speed
202412121625_train_yolo11n-C3k2-IDWB_sample_epochs500,sample,val_best,0.6951358282373966,0.9696023415919337,0.6646395489757813,0.9591325171745854,0.9310166994301822,0.2700216629925896,2.01114345999325,0.0007390975952148438,3.935045354506549,6.216949575087604
202412121625_train_yolo11n-C3k2-IDWB_sample_epochs500,sample,val_last,0.6962598408065823,0.9787964694878486,0.6648668820642193,0.9679864536845664,0.9349849584459322,0.40435650769402,1.1472449583165787,0.0007601345286649817,3.399123865015367,4.95148546555463
202412181515_train_yolo11n-C3k2-ODConv_sample_epochs500,sample,val_best,0.6887593338576505,0.9672464954328882,0.6578163159048463,0.9500715093721646,0.9121390025461609,0.08483634275548597,3.1650613336002125,0.0007166581995346967,0.7891136057236616,4.039727940278895
202412181515_train_yolo11n-C3k2-ODConv_sample_epochs500,sample,val_last,0.6998440909545046,0.9871806089403045,0.6679178111783046,0.9567007820584534,0.962113726935,0.07038256701301125,2.653629639569451,0.0006872064927045037,0.4998655880198759,3.2245650010950424
202412131837_train_yolo11x-ContextGuideFPN_sample_epochs500,sample,val_best,0.7091745014164137,0.9820584505786321,0.6788540626206117,0.9817094367803372,0.9610323565774166,0.43314064250272866,11.042202220243565,0.0007980010088752298,2.033041505252614,13.509182369007782
202412131837_train_yolo11x-ContextGuideFPN_sample_epochs500,sample,val_last,0.7106054615577954,0.9840968797904602,0.6802175261986103,0.9825533845480596,0.9750346940299798,0.3699821584364947,11.300368870005888,0.0007881837732651654,2.544145023121553,14.2152842353372
202412040337_train_yolo11m-C3k2-LFE_sample_epochs500,sample,val_best,0.7240324230141588,0.9847926610644255,0.6950590632307959,0.9615764321518357,0.9525432180322652,0.2545006134930779,5.652716580559226,0.0018372255213120405,2.6687103159287395,8.577764735502356
202412040337_train_yolo11m-C3k2-LFE_sample_epochs500,sample,val_last,0.7060378235735258,0.9874588888888886,0.6747688163162633,0.9713405817229745,0.9743868750982804,0.22022163166719325,4.654227986055262,0.002023752997903263,4.323746176326976,9.200219547047336
202411150027_train_yolo11s_sample_epochs500,sample,val_best,0.7094941109546768,0.9853145485240568,0.6788473956691902,0.9695300946350321,0.964478301924942,0.27906473945168886,5.321929034064797,0.0010195900412166819,0.7443301817950081,6.3463435453527115
202411150027_train_yolo11s_sample_epochs500,sample,val_last,0.7277818661753124,0.9915301960784311,0.6984764961860769,0.9846649000331684,0.9818851265240801,0.28816110947552853,4.81415916891659,0.001349168665268842,0.8440775029799518,5.947746950037339
202411161329_train_yolo11m-C3k2-SCConv_complete_epochs500,complete,val_best,0.7604187223148995,0.9807741420224365,0.7359347867918398,0.9677961585147068,0.9729676035632874,0.40504039059010155,2.991800108095155,0.0008334498625892212,0.7079934696791527,4.105667418226998
202411161329_train_yolo11m-C3k2-SCConv_complete_epochs500,complete,val_last,0.7257429738694268,0.9804701709280156,0.697439951974028,0.9613659786526925,0.9615513476879773,0.411297790615518,2.7862279664570977,0.0012864306605355294,0.7586021637974574,3.957414351530609
202412161028_train_yolo11n-FDPN-DASI_sample_epochs500,sample,val_best,0.7104908061215249,0.9815085784471625,0.6803777203075652,0.965163346521779,0.9725617763129527,0.06859302520751953,4.240685350754681,0.000733487746294807,0.5033619263592889,4.813373790067785
