Uuid,Aid,Devid,Roomid,Date,Roomtype,Devtype,Initpower,Initusually,Initpeak,Initvalley,Inittip,Lastpower,Lastusually,Lastpeak,Lastvalley,Lasttip,Apportion,Price,Pricepeak,Pricevalley,Pricetip,Watermoney,Waterpower,Usually,Tip,Peak,Valley,Allpower,ApportionMoney,Allmoney,Status,Mark,Apportions,Ltime,Expand,Adduid,Lastuid,Addtime,Lasttime
6680312323ca97219ca75fa6,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-30,1,64,2791.99,0,0,0,0,2802.6,0,0,0,0,0,1.3,0,0,0,7.0,5.3846,0,0,0,0,15.9946,0,27.793,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.14, 'Money': 7, 'Power': 0}]",2024-06-30T23:45:28.733+08:00,,000000000000000000000000,000000000000000000000000,2024-06-30T00:06:59.931+08:00,2024-06-30T00:06:59.931+08:00
667ee8ce23ca97219ca18048,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-29,1,64,2782.26,0,0,0,0,2791.99,0,0,0,0,0,1.3,0,0,0,6.5,5.0,0,0,0,0,14.73,0,25.649,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.13, 'Money': 6.5, 'Power': 0}]",2024-06-29T23:06:42.896+08:00,,000000000000000000000000,000000000000000000000000,2024-06-29T00:46:06.13+08:00,2024-06-29T00:46:06.13+08:00
667d980523ca97219c9412fd,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-28,1,64,2773.41,0,0,0,0,2782.26,0,0,0,0,0,1.3,0,0,0,6.5,5.0,0,0,0,0,13.85,0,24.505,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.13, 'Money': 6.5, 'Power': 0}]",2024-06-28T23:45:49.307+08:00,,000000000000000000000000,000000000000000000000000,2024-06-28T00:49:09.492+08:00,2024-06-28T00:49:09.492+08:00
667c466e23ca97219c84f765,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-27,1,64,2763.92,0,0,0,0,2773.41,0,0,0,0,0,1.3,0,0,0,7.0,5.3846,0,0,0,0,14.8746,0,26.337,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.14, 'Money': 7, 'Power': 0}]",2024-06-27T23:48:52.789+08:00,,000000000000000000000000,000000000000000000000000,2024-06-27T00:48:46.776+08:00,2024-06-27T00:48:46.776+08:00
667ae9e023ca97219c6da562,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-26,1,64,2755.62,0,0,0,0,2763.92,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,12.1462,0,20.7901,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-06-26T23:48:20.226+08:00,,000000000000000000000000,000000000000000000000000,2024-06-26T00:01:36.313+08:00,2024-06-26T00:01:36.313+08:00
6679a2d023ca97219c6934e1,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-25,1,64,2749.53,0,0,0,0,2755.62,0,0,0,0,0,1.3,0,0,0,7.0,5.3846,0,0,0,0,11.4746,0,21.917,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.14, 'Money': 7, 'Power': 0}]",2024-06-25T23:01:20.048+08:00,,000000000000000000000000,000000000000000000000000,2024-06-25T00:46:08.638+08:00,2024-06-25T00:46:08.638+08:00
6678514623ca97219c5afe03,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-24,1,64,2741.61,0,0,0,0,2749.53,0,0,0,0,0,1.3,0,0,0,0.5,0.3846,0,0,0,0,8.3046,0,11.296,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.01, 'Money': 0.5, 'Power': 0}]",2024-06-24T23:45:52.114+08:00,,000000000000000000000000,000000000000000000000000,2024-06-24T00:45:58.28+08:00,2024-06-24T00:45:58.28+08:00
6677010d23ca97219c4e09b1,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-23,1,64,2731.74,0,0,0,0,2741.61,0,0,0,0,0,1.3,0,0,0,6.0,4.6154,0,0,0,0,14.4854,0,24.831,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.12, 'Money': 6, 'Power': 0}]",2024-06-23T23:45:41.277+08:00,,000000000000000000000000,000000000000000000000000,2024-06-23T00:51:25.646+08:00,2024-06-23T00:51:25.646+08:00
6675a43723ca97219c35d92b,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-22,1,64,2722.74,0,0,0,0,2731.74,0,0,0,0,0,1.3,0,0,0,2.5,1.9231,0,0,0,0,10.9231,0,16.7,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.05, 'Money': 2.5, 'Power': 0}]",2024-06-22T23:48:42.402+08:00,,000000000000000000000000,000000000000000000000000,2024-06-22T00:03:03.792+08:00,2024-06-22T00:03:03.792+08:00
66745ccb23ca97219c3102d5,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-21,1,64,2714.35,0,0,0,0,2722.74,0,0,0,0,0,1.3,0,0,0,8.0,6.1538,0,0,0,0,14.5438,0,26.9069,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.16, 'Money': 8, 'Power': 0}]",2024-06-21T23:02:46.949+08:00,,000000000000000000000000,000000000000000000000000,2024-06-21T00:46:03.505+08:00,2024-06-21T00:46:03.505+08:00
66730b3523ca974316fdad79,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-20,1,64,2705.04,0,0,0,0,2714.35,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,12.3869,0,20.103,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-06-20T23:45:47.044+08:00,,000000000000000000000000,000000000000000000000000,2024-06-20T00:45:41.342+08:00,2024-06-20T00:45:41.342+08:00
6671ba1823ca974316ecae9a,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-19,1,64,2696.39,0,0,0,0,2705.04,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,12.4962,0,21.2451,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-06-19T23:45:24.855+08:00,,000000000000000000000000,000000000000000000000000,2024-06-19T00:47:20.879+08:00,2024-06-19T00:47:20.879+08:00
6670691523ca974316d95480,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-18,1,64,2687.47,0,0,0,0,2696.39,0,0,0,0,0,1.3,0,0,0,8.0,6.1538,0,0,0,0,15.0738,0,27.5959,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.16, 'Money': 8, 'Power': 0}]",2024-06-18T23:45:08.723+08:00,,000000000000000000000000,000000000000000000000000,2024-06-18T00:49:25.318+08:00,2024-06-18T00:49:25.318+08:00
666f16bc23ca974316d370f9,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-17,1,64,2677.24,0,0,0,0,2687.47,0,0,0,0,0,1.3,0,0,0,6.0,4.6154,0,0,0,0,14.8454,0,25.299,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.12, 'Money': 6, 'Power': 0}]",2024-06-17T23:45:55.791+08:00,,000000000000000000000000,000000000000000000000000,2024-06-17T00:45:48.903+08:00,2024-06-17T00:45:48.903+08:00
666dc59a23ca974316c5c374,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-16,1,64,2663.18,0,0,0,0,2677.24,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,17.1369,0,26.278,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-06-16T23:45:32.563+08:00,,000000000000000000000000,000000000000000000000000,2024-06-16T00:47:22.132+08:00,2024-06-16T00:47:22.132+08:00
666c76ea23ca974316b9c9b2,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-15,1,64,2648.97,0,0,0,0,2663.18,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,18.0562,0,28.4731,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-06-15T23:47:06.044+08:00,,000000000000000000000000,000000000000000000000000,2024-06-15T00:59:22.266+08:00,2024-06-15T00:59:22.266+08:00
666b22f623ca974316a13825,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-14,1,64,2634.94,0,0,0,0,2648.97,0,0,0,0,0,1.3,0,0,0,5.5,4.2308,0,0,0,0,18.2608,0,29.239,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.11, 'Money': 5.5, 'Power': 0}]",2024-06-14T23:58:43.7+08:00,,000000000000000000000000,000000000000000000000000,2024-06-14T00:48:54.19+08:00,2024-06-14T00:48:54.19+08:00
6669d22f23ca9712804d1ad1,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-13,1,64,2627.79,0,0,0,0,2634.94,0,0,0,0,0,1.3,0,0,0,7.5,5.7692,0,0,0,0,12.9192,0,24.295,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.15, 'Money': 7.5, 'Power': 0}]",2024-06-13T23:50:32.96+08:00,,000000000000000000000000,000000000000000000000000,2024-06-13T00:51:59.815+08:00,2024-06-13T00:51:59.815+08:00
66687bc923ca9775916edb0d,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-12,1,64,2618.1,0,0,0,0,2627.79,0,0,0,0,0,1.3,0,0,0,0.0,0.0,0,0,0,0,9.69,0,12.597,0,,[],2024-06-12T23:51:43.253+08:00,,000000000000000000000000,000000000000000000000000,2024-06-12T00:31:05.268+08:00,2024-06-12T00:31:05.268+08:00
66672e3e23ca977591642575,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-11,1,64,2607.18,0,0,0,0,2618.1,0,0,0,0,0,1.3,0,0,0,5.5,4.2308,0,0,0,0,15.1508,0,25.196,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.11, 'Money': 5.5, 'Power': 0}]",2024-06-11T23:30:48.884+08:00,,000000000000000000000000,000000000000000000000000,2024-06-11T00:47:58.555+08:00,2024-06-11T00:47:58.555+08:00
6665dc4223ca977591559d59,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-10,1,64,2597.35,0,0,0,0,2607.18,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,12.9069,0,20.779,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-06-10T23:47:42.245+08:00,,000000000000000000000000,000000000000000000000000,2024-06-10T00:45:54.969+08:00,2024-06-10T00:45:54.969+08:00
66648ab523ca97759147b3e0,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-09,1,64,2587.06,0,0,0,0,2597.35,0,0,0,0,0,1.3,0,0,0,0.5,0.3846,0,0,0,0,10.6746,0,14.377,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.01, 'Money': 0.5, 'Power': 0}]",2024-06-09T23:45:38.842+08:00,,000000000000000000000000,000000000000000000000000,2024-06-09T00:45:41.182+08:00,2024-06-09T00:45:41.182+08:00
6663347923ca97759135abd4,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-08,1,64,2575.07,0,0,0,0,2587.06,0,0,0,0,0,1.3,0,0,0,9.0,6.9231,0,0,0,0,18.9131,0,33.587,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.18, 'Money': 9, 'Power': 0}]",2024-06-08T23:45:25.446+08:00,,000000000000000000000000,000000000000000000000000,2024-06-08T00:25:29.735+08:00,2024-06-08T00:25:29.735+08:00
6661ea4323ca9775912d8fe0,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-07,1,64,2566.77,0,0,0,0,2575.07,0,0,0,0,0,1.3,0,0,0,8.0,6.1538,0,0,0,0,14.4538,0,26.7899,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.16, 'Money': 8, 'Power': 0}]",2024-06-07T23:25:13.721+08:00,,000000000000000000000000,000000000000000000000000,2024-06-07T00:56:35.047+08:00,2024-06-07T00:56:35.047+08:00
6660979d23ca9775911ebffc,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-06,1,64,2557.33,0,0,0,0,2566.77,0,0,0,0,0,1.3,0,0,0,6.0,4.6154,0,0,0,0,14.0554,0,24.272,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.12, 'Money': 6, 'Power': 0}]",2024-06-06T23:56:18.856+08:00,,000000000000000000000000,000000000000000000000000,2024-06-06T00:51:41.351+08:00,2024-06-06T00:51:41.351+08:00
665f44b223ca9775910f9041,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-05,1,64,2548.73,0,0,0,0,2557.33,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,11.6769,0,19.18,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-06-05T23:51:25.293+08:00,,000000000000000000000000,000000000000000000000000,2024-06-05T00:45:38.474+08:00,2024-06-05T00:45:38.474+08:00
665ded0323ca977591fc5365,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-04,1,64,2540.97,0,0,0,0,2548.73,0,0,0,0,0,1.3,0,0,0,3.5,2.6923,0,0,0,0,10.4523,0,17.088,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.07, 'Money': 3.5, 'Power': 0}]",2024-06-04T23:45:22.44+08:00,,000000000000000000000000,000000000000000000000000,2024-06-04T00:19:15.359+08:00,2024-06-04T00:19:15.359+08:00
665ca1c223ca977591f38023,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-03,1,64,2530.75,0,0,0,0,2540.97,0,0,0,0,0,1.3,0,0,0,3.5,2.6923,0,0,0,0,12.9123,0,20.286,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.07, 'Money': 3.5, 'Power': 0}]",2024-06-03T23:18:59.598+08:00,,000000000000000000000000,000000000000000000000000,2024-06-03T00:45:54.077+08:00,2024-06-03T00:45:54.077+08:00
665b51b623ca977591e6b126,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-02,1,64,2518.67,0,0,0,0,2530.75,0,0,0,0,0,1.3,0,0,0,6.0,4.6154,0,0,0,0,16.6954,0,27.704,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.12, 'Money': 6, 'Power': 0}]",2024-06-02T23:45:38.1+08:00,,000000000000000000000000,000000000000000000000000,2024-06-02T00:52:06.54+08:00,2024-06-02T00:52:06.54+08:00
6659ff6523ca977591d81f16,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-06-01,1,64,2510.15,0,0,0,0,2518.67,0,0,0,0,0,1.3,0,0,0,3.0,2.3077,0,0,0,0,10.8277,0,17.076,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.06, 'Money': 3, 'Power': 0}]",2024-06-01T23:51:50.716+08:00,,000000000000000000000000,000000000000000000000000,2024-06-01T00:48:37.44+08:00,2024-06-01T00:48:37.44+08:00
6658a68223ca977591c415d4,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-31,1,64,2500.47,0,0,0,0,2510.15,0,0,0,0,0,1.3,0,0,0,7.0,5.3846,0,0,0,0,15.0646,0,26.584,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.14, 'Money': 7, 'Power': 0}]",2024-05-31T23:48:21.402+08:00,,000000000000000000000000,000000000000000000000000,2024-05-31T00:17:06.915+08:00,2024-05-31T00:17:06.915+08:00
66575c9023ca977591bc397e,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-30,1,64,2490.69,0,0,0,0,2500.47,0,0,0,0,0,1.3,0,0,0,7.0,5.3846,0,0,0,0,15.1646,0,26.714,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.14, 'Money': 7, 'Power': 0}]",2024-05-30T23:16:50.876+08:00,,000000000000000000000000,000000000000000000000000,2024-05-30T00:49:20.699+08:00,2024-05-30T00:49:20.699+08:00
66560b1823ca977591ae5718,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-29,1,64,2481.05,0,0,0,0,2490.69,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,13.4862,0,22.5321,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-05-29T23:49:04.983+08:00,,000000000000000000000000,000000000000000000000000,2024-05-29T00:49:28.403+08:00,2024-05-29T00:49:28.403+08:00
6654bb3123ca977591a1963a,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-28,1,64,2473.43,0,0,0,0,2481.05,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,11.4662,0,19.9061,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-05-28T23:49:12.229+08:00,,000000000000000000000000,000000000000000000000000,2024-05-28T00:56:17.349+08:00,2024-05-28T00:56:17.349+08:00
6653608e23ca9775918c14a5,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-27,1,64,2463.69,0,0,0,0,2473.43,0,0,0,0,0,1.3,0,0,0,3.0,2.3077,0,0,0,0,12.0477,0,18.662,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.06, 'Money': 3, 'Power': 0}]",2024-05-27T23:56:01.653+08:00,,000000000000000000000000,000000000000000000000000,2024-05-27T00:17:18.529+08:00,2024-05-27T00:17:18.529+08:00
665215cf23ca972894da911b,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-26,1,64,2452.46,0,0,0,0,2463.69,0,0,0,0,0,1.3,0,0,0,8.5,6.5385,0,0,0,0,17.7685,0,31.5991,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.17, 'Money': 8.5, 'Power': 0}]",2024-05-26T23:17:01.857+08:00,,000000000000000000000000,000000000000000000000000,2024-05-26T00:46:07.8+08:00,2024-05-26T00:46:07.8+08:00
6650c44523ca972894cd07dd,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-25,1,64,2440.32,0,0,0,0,2452.46,0,0,0,0,0,1.3,0,0,0,4.0,3.0769,0,0,0,0,15.2169,0,23.782,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.08, 'Money': 4, 'Power': 0}]",2024-05-25T23:45:51.516+08:00,,000000000000000000000000,000000000000000000000000,2024-05-25T00:45:57.807+08:00,2024-05-25T00:45:57.807+08:00
664f72b423ca972894becb78,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-24,1,64,2426.76,0,0,0,0,2440.32,0,0,0,0,0,1.3,0,0,0,10.5,8.0769,0,0,0,0,21.6369,0,38.628,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.21, 'Money': 10.5, 'Power': 0}]",2024-05-24T23:45:40.649+08:00,,000000000000000000000000,000000000000000000000000,2024-05-24T00:45:40.408+08:00,2024-05-24T00:45:40.408+08:00
664e1a8323ca972894ab1876,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-23,1,64,2416.69,0,0,0,0,2426.76,0,0,0,0,0,1.3,0,0,0,4.5,3.4615,0,0,0,0,13.5315,0,22.091,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.09, 'Money': 4.5, 'Power': 0}]",2024-05-23T23:45:23.552+08:00,,000000000000000000000000,000000000000000000000000,2024-05-23T00:17:07.134+08:00,2024-05-23T00:17:07.134+08:00
664cd04523ca972894a3272f,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-22,1,64,2407.05,0,0,0,0,2416.69,0,0,0,0,0,1.3,0,0,0,5.0,3.8462,0,0,0,0,13.4862,0,22.5321,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.1, 'Money': 5, 'Power': 0}]",2024-05-22T23:16:51.044+08:00,,000000000000000000000000,000000000000000000000000,2024-05-22T00:48:05.157+08:00,2024-05-22T00:48:05.157+08:00
664b7fb423ca972894962354,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-21,1,64,2398.75,0,0,0,0,2407.05,0,0,0,0,0,1.3,0,0,0,4.5,3.4615,0,0,0,0,11.7615,0,19.79,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.09, 'Money': 4.5, 'Power': 0}]",2024-05-21T23:47:48.895+08:00,,000000000000000000000000,000000000000000000000000,2024-05-21T00:52:04.787+08:00,2024-05-21T00:52:04.787+08:00
664a2eb023ca9728948827aa,000000000000000000000000,60eebd0c0ae10f6077b53548,6607eef30ae10f73dc7ecf1c,2024-05-20,1,64,2389.93,0,0,0,0,2398.75,0,0,0,0,0,1.3,0,0,0,7.5,5.7692,0,0,0,0,14.5892,0,26.466,0,,"[{'Devid': '6257ecfc0ae10f54b9067940', 'Roomid': '6259035f0ae10f54b9094adb', 'Type': 2, 'Sumpercent': 1, 'Percent': 1, 'Value': 0.15, 'Money': 7.5, 'Power': 0}]",2024-05-20T23:51:48.146+08:00,,000000000000000000000000,000000000000000000000000,2024-05-20T00:54:08.298+08:00,2024-05-20T00:54:08.298+08:00
